œÀ¿—“,”—“‹≈_X,”—“‹≈_Y,œÀ¿—“_X,œÀ¿—“_Y,¿Î¸ÚËÚÛ‰‡,well_hash
ac48576d40a88015267d1d2b4e2c134c,3558200.5709877983,15312408.882083587,12422898.436208047,37786246.20234682,49.46,f53a2c38f34891b7e4d6abee97310b75
93b03192e539de336932ea455adc9ec6,3558062.0719184233,15312205.040076803,12422572.54775142,37785653.85988015,49.46,aa645f9f54a60c38ee5b16458b7e7cf2
ac48576d40a88015267d1d2b4e2c134c,3558062.0719184233,15312205.040076803,12422572.54775142,37785653.85988015,49.46,aa645f9f54a60c38ee5b16458b7e7cf2
93b03192e539de336932ea455adc9ec6,3545574.855659362,15299682.691710535,12395533.53665057,37745370.90171967,51.24,23fbbfd751667ca3ea867ad527568232
ac48576d40a88015267d1d2b4e2c134c,3545574.855659362,15299682.691710535,12395533.53665057,37745370.90171967,51.24,23fbbfd751667ca3ea867ad527568232
93b03192e539de336932ea455adc9ec6,3546073.3162094136,15300292.240891587,12396656.762651915,37747224.69860798,51.08,84ffc9e3db5a6d42a0fdacf0a5114e41
ac48576d40a88015267d1d2b4e2c134c,3546073.3162094136,15300292.240891587,12396656.762651915,37747224.69860798,51.08,84ffc9e3db5a6d42a0fdacf0a5114e41
93b03192e539de336932ea455adc9ec6,3545928.87811458,15300116.65881281,12396331.705857392,37746689.870871976,51.08,ea9eb352e2af03f62402ac55be495feb
ac48576d40a88015267d1d2b4e2c134c,3545928.87811458,15300116.65881281,12396331.705857392,37746689.870871976,51.08,ea9eb352e2af03f62402ac55be495feb
93b03192e539de336932ea455adc9ec6,3546106.8411599677,15300333.430536732,12396732.384753002,37747349.81234618,51.08,45307e922796c3f2729f9c8a0329c505
ac48576d40a88015267d1d2b4e2c134c,3546106.8411599677,15300333.430536732,12396732.384753002,37747349.81234618,51.08,45307e922796c3f2729f9c8a0329c505
93b03192e539de336932ea455adc9ec6,3551314.791908967,15304146.819267435,12407445.437478358,37760992.42843613,50.09,3a36efb8cb6fe16ed8f67ab3f1c55254
ac48576d40a88015267d1d2b4e2c134c,3551314.791908967,15304146.819267435,12407445.437478358,37760992.42843613,50.09,3a36efb8cb6fe16ed8f67ab3f1c55254
93b03192e539de336932ea455adc9ec6,3551425.555488883,15304310.390315367,12407706.284365265,37761467.382207945,50.09,66efd7092e41e3cca60e489ce00f7175
ac48576d40a88015267d1d2b4e2c134c,3551425.555488883,15304310.390315367,12407706.284365265,37761467.382207945,50.09,66efd7092e41e3cca60e489ce00f7175
93b03192e539de336932ea455adc9ec6,3545866.1478574174,15300040.001252808,12396190.371324873,37746456.69298167,51.08,81b03b50b749c7fb9d88243d2d420205
ac48576d40a88015267d1d2b4e2c134c,3545866.1478574174,15300040.001252808,12396190.371324873,37746456.69298167,51.08,81b03b50b749c7fb9d88243d2d420205
93b03192e539de336932ea455adc9ec6,3551265.3527913583,15304074.612612978,12407329.330273682,37760782.23309291,50.09,3234a53945862051749f66a8aa0b78f9
ac48576d40a88015267d1d2b4e2c134c,3551265.3527913583,15304074.612612978,12407329.330273682,37760782.23309291,50.09,3234a53945862051749f66a8aa0b78f9
93b03192e539de336932ea455adc9ec6,3551439.4955352987,15304330.948486585,12407739.10183725,37761527.09452694,50.09,107b4456d0f5f8604e72616bfeeee18b
ac48576d40a88015267d1d2b4e2c134c,3551439.4955352987,15304330.948486585,12407739.10183725,37761527.09452694,50.09,107b4456d0f5f8604e72616bfeeee18b
93b03192e539de336932ea455adc9ec6,3545685.4698868543,15299817.358413136,12395782.553789847,37745780.93776371,51.24,2326c5a8e8c7d3d752cf16e8d29515de
ac48576d40a88015267d1d2b4e2c134c,3545685.4698868543,15299817.358413136,12395782.553789847,37745780.93776371,51.24,2326c5a8e8c7d3d752cf16e8d29515de
93b03192e539de336932ea455adc9ec6,3545874.4117641835,15300050.364288405,12396209.096132385,37746488.003637105,51.08,699fe16640ad6f66d37d491a38bf4623
ac48576d40a88015267d1d2b4e2c134c,3545874.4117641835,15300050.364288405,12396209.096132385,37746488.003637105,51.08,699fe16640ad6f66d37d491a38bf4623
93b03192e539de336932ea455adc9ec6,3545912.0327234888,15300096.13810973,12396293.778198466,37746627.39894389,51.08,1f60232d501d273670259f0002142696
ac48576d40a88015267d1d2b4e2c134c,3545912.0327234888,15300096.13810973,12396293.778198466,37746627.39894389,51.08,1f60232d501d273670259f0002142696
93b03192e539de336932ea455adc9ec6,3551272.9605163983,15304085.84713585,12407347.246274196,37760814.85442828,50.09,f345cb3d91cd58b85c6848253fe27fbd
ac48576d40a88015267d1d2b4e2c134c,3551272.9605163983,15304085.84713585,12407347.246274196,37760814.85442828,50.09,f345cb3d91cd58b85c6848253fe27fbd
93b03192e539de336932ea455adc9ec6,3545954.193657665,15300147.37231963,12396388.65403171,37746783.47384414,51.08,bf6c53c69618b430efe0e126acbfc77a
ac48576d40a88015267d1d2b4e2c134c,3545954.193657665,15300147.37231963,12396388.65403171,37746783.47384414,51.08,bf6c53c69618b430efe0e126acbfc77a
93b03192e539de336932ea455adc9ec6,3542777.1344088037,15293492.030502353,12388120.972208148,37728760.05506283,44.74,4e29304383706ddf0bce27b8017c0b47
ac48576d40a88015267d1d2b4e2c134c,3542777.1344088037,15293492.030502353,12388120.972208148,37728760.05506283,44.74,4e29304383706ddf0bce27b8017c0b47
93b03192e539de336932ea455adc9ec6,3545899.581924152,15300081.063756155,12396265.782225436,37746581.43285724,51.08,eed5d3a5a07be904e34fcd8c899364e2
ac48576d40a88015267d1d2b4e2c134c,3545899.581924152,15300081.063756155,12396265.782225436,37746581.43285724,51.08,eed5d3a5a07be904e34fcd8c899364e2
93b03192e539de336932ea455adc9ec6,3548818.6769528007,15297128.412324687,12400233.69390473,37742821.8855286,51.06,769538952a9ef5cfdccc448c99d1083d
ac48576d40a88015267d1d2b4e2c134c,3548818.6769528007,15297128.412324687,12400233.69390473,37742821.8855286,51.06,769538952a9ef5cfdccc448c99d1083d
ac48576d40a88015267d1d2b4e2c134c,3548828.18116191,15297187.498638205,12400274.103641376,37742963.59377719,51.06,64fcc93f7557e22482c171cac2e07d82
ac48576d40a88015267d1d2b4e2c134c,3548821.638907889,15297147.81978188,12400246.684982445,37742868.27454539,51.06,c8d3db6d83f37047c60384cb1b539753
195648593fce82b8363a068a13efe51a,3673787.8640414574,16250938.301504536,13002359.78412941,40002520.0697693,104.2,2467cca915e0bdbef7f43572fa63af08
195648593fce82b8363a068a13efe51a,3665287.5546348477,16246320.326857427,12985516.877536127,39983852.10609561,102.29,15a51a0de838bdb2a3a48d70278b43d5
195648593fce82b8363a068a13efe51a,3658882.609982727,16248334.975310318,12975024.395997513,39982097.95549535,102.69,f4bbc42a9a9e4d5096de8d52498f5776
195648593fce82b8363a068a13efe51a,3658856.5124692568,16248335.233590836,12974978.461970463,39982072.99164668,102.69,5a1a4d2b9e281e1c587b0395b39c01af
195648593fce82b8363a068a13efe51a,3658830.410954215,16248335.46946242,12974932.511917332,39982047.973665506,102.69,cc3fecdd18ba142d01b791d6104c6ab2
195648593fce82b8363a068a13efe51a,3658765.1583502777,16248336.110270018,12974817.659332056,39981985.54444485,102.69,cb4db678d1df33abb07c246056965936
195648593fce82b8363a068a13efe51a,3658752.1184138036,16248336.244303964,12974794.70983618,39981973.08211947,102.69,1e84fd3c5c3081bbb511bcd72a0bdb39
195648593fce82b8363a068a13efe51a,3658739.0608368083,16248336.368550533,12974771.725305006,39981960.58059617,102.69,2ab4532d8cf5129fd9f58bd3fc181768
195648593fce82b8363a068a13efe51a,3658686.8618082963,16248336.862702632,12974679.841224825,39981910.59876632,102.62,74847140da9cedde0dfa2fc40e6d6c74
195648593fce82b8363a068a13efe51a,3666308.489513165,16248946.887844428,12988368.897415467,39990737.17649338,104.79,2bc858b86e1cff828908eb5c396ae38e
195648593fce82b8363a068a13efe51a,3666220.025117536,16248830.980891893,12988166.460588267,39990390.85792746,104.79,ceed2d69541596760b6691cf2e67051f
195648593fce82b8363a068a13efe51a,3660511.7880033962,16251792.05400703,12979281.726267256,39991439.43804762,108.25,903fa3e3596caffef6481645d46a0dc3
195648593fce82b8363a068a13efe51a,3660448.287754748,16251756.762000185,12979155.58615372,39991298.20232414,108.25,aa3dc72b6f40042634a2335fc2266082
195648593fce82b8363a068a13efe51a,3660353.057840204,16251703.80505759,12978966.404497247,39991086.32633704,108.25,4b3b8c7d50e0417709d3ec24b9dfd6e5
195648593fce82b8363a068a13efe51a,3660321.2968948325,16251686.142956013,12978903.308909794,39991015.66181009,108.25,c5a7c4b92e1ee3d65032385f0326d33f
195648593fce82b8363a068a13efe51a,3660480.027058024,16251774.39190545,12979218.630679796,39991368.77352065,108.25,1c1e93a60bd298a468b52d2438424947
195648593fce82b8363a068a13efe51a,3660226.07098186,16251633.20842235,12978714.143279405,39990803.8399555,108.25,15e27270654bb79bfa7c3b93f244fa8f
195648593fce82b8363a068a13efe51a,3667367.093317119,16243506.406118914,12988059.28195983,39979581.73374735,103.07,5077f937d288284f83d9f260fa94087b
195648593fce82b8363a068a13efe51a,3662140.8383469637,16246680.46542188,12980110.017328968,39981579.32739931,105.26,62848edc2daf57b827ae51885b02fc9d
195648593fce82b8363a068a13efe51a,3662109.119051548,16246662.947561273,12980047.05293328,39981509.02686536,105.26,75d6a78f08a827daa1cad0a9b6032823
195648593fce82b8363a068a13efe51a,3662077.386117181,16246645.44232222,12979984.069528375,39981438.741266,105.26,a48cbcbc015dec9f031a07cb658802ee
195648593fce82b8363a068a13efe51a,3662013.951527922,16246610.42900994,12979858.15676308,39981298.19433062,105.26,02bd0350b7f0cef7af7ca50801d89810
195648593fce82b8363a068a13efe51a,3661982.2322325055,16246592.911149332,12979795.192367392,39981227.89379667,105.26,65a519455590214f7c4494d1790d51a8
195648593fce82b8363a068a13efe51a,3661918.780002723,16246557.888049673,12979669.244566798,39981087.30766336,105.26,e3297a80a3a375a08266cc67d21b54fb
195648593fce82b8363a068a13efe51a,3661887.999656623,16246540.91132913,12979608.153067952,39981019.13875186,106.0,deed95fb1f5eab30a384ea91fc8c3dba
195648593fce82b8363a068a13efe51a,3661950.4952965667,16246575.383501347,12979732.192936407,39981157.5540648,105.26,b8c532142cb28a41f2692647bc419fb6
195648593fce82b8363a068a13efe51a,3661803.472469082,16246494.578930747,12979440.502441278,39980832.58282629,106.0,34ece3d9bcd82bd6be4b374cf1ce71b0
195648593fce82b8363a068a13efe51a,3661771.7635441483,16246477.208145287,12979377.615192842,39980762.62202201,106.0,b3ba577b74dc29690cf11505b902dade
195648593fce82b8363a068a13efe51a,3663584.186286215,16253302.679243416,12985306.08524329,39997831.66076808,107.43,897268660bdb9f7de7311b8610eb7a4b
195648593fce82b8363a068a13efe51a,3663573.5353059517,16253275.874455646,12985276.570227522,39997761.16958249,107.43,29119dacd1d60560589e2810b44f4f04
195648593fce82b8363a068a13efe51a,3663552.2077017576,16253222.210274855,12985217.473108536,39997620.03974839,107.43,ff3a625575f0eb398958d89c9f3dba5a
195648593fce82b8363a068a13efe51a,3663520.2331188726,16253141.763715222,12985128.87699986,39997408.472861215,107.43,1dab6f10e7b9be58906f837fa0fd367e
195648593fce82b8363a068a13efe51a,3663509.5741354655,16253114.914109586,12985099.32993194,39997337.87341061,107.43,359920cc5430cb2962a595b6c21cda3b
195648593fce82b8363a068a13efe51a,3672153.473758809,16258992.145174615,13002699.437716715,40018968.23342653,109.29,912f831b256502ae2e364fcf40377906
195648593fce82b8363a068a13efe51a,3672211.790978316,16259007.401063902,13002808.41709867,40019059.49752294,109.29,4543c6c76f3e160c48ed499b63dbe98b
195648593fce82b8363a068a13efe51a,3668287.231623583,16262656.258579733,12997345.405599328,40023395.08220367,114.03,36e0d53a73206bd51483a390fae489c7
195648593fce82b8363a068a13efe51a,3655114.0165502517,16245816.714718325,12967368.699783524,39972766.33692192,101.55,d3b63715faebec4d81754c3e7a3ad836
195648593fce82b8363a068a13efe51a,3655102.4965064717,16245861.138247222,12967366.154218575,39972854.61020128,101.55,44526ca6f359c464df4590a567301570
195648593fce82b8363a068a13efe51a,3671121.656405649,16254271.52330143,12998990.267023735,40007379.94513872,109.36,9d4fada415083f0b199e65916613f6ec
195648593fce82b8363a068a13efe51a,3671052.898950507,16254140.930682873,12998816.717696013,40007020.00549489,109.36,80d416d13a51895f6d681c48d42803ed
195648593fce82b8363a068a13efe51a,3671029.994771602,16254097.39465811,12998758.892271353,40006900.02872319,109.36,8e1938a8124a80b8d91b984d056e50d4
195648593fce82b8363a068a13efe51a,3665220.4850506736,16265132.537310084,12992926.404896775,40025942.61701132,115.89,0ea0a5fbb3dc2f41fcbdd591f1e026a2
195648593fce82b8363a068a13efe51a,3665247.7041018964,16265173.803723367,12992990.933780676,40026061.73095551,115.89,9c52c1cc2a7a67576542e989475da7f5
195648593fce82b8363a068a13efe51a,3656979.8030966525,16250894.556136327,12972691.979764136,39985971.35338535,106.37,8bdb19e0eecb6cca81fdd3f7bc58eebf
195648593fce82b8363a068a13efe51a,3656954.22645968,16250895.951339586,12972647.41953832,39985949.44706072,106.37,1b9e45ebbd67eae521ddaab76d8deb1a
195648593fce82b8363a068a13efe51a,3656941.4509630282,16250896.676243834,12972625.172969146,39985938.567629896,106.37,e60e9600e9fe63a14d67342873974e56
195648593fce82b8363a068a13efe51a,3656890.2840501294,16250899.4792719,12972536.033508295,39985894.76991523,106.37,38ffaacf7b8d60b68d9c7044141e54bc
195648593fce82b8363a068a13efe51a,3664332.2724995464,16258606.000495307,12988747.910710132,40010448.017686985,108.27,86854f0b0b900eb94d07fdd8d8a8602e
195648593fce82b8363a068a13efe51a,3664316.288919692,16258562.326995935,12988702.238573007,40010334.50630254,108.27,506cc18f8bb8a3ba0b0d51ab69deeff8
195648593fce82b8363a068a13efe51a,3664284.2864789367,16258474.960422432,12988610.824228158,40010107.40513778,100.9,17937e3e75034f8b4614b7231d4d989b
195648593fce82b8363a068a13efe51a,3670090.116722672,16248206.685617473,12994743.68850921,39992779.68454863,106.07,984d231a56ddf1755c7daf3c6dd74601
195648593fce82b8363a068a13efe51a,3670090.615195568,16248171.652031848,12994730.548899667,39992701.66589922,106.07,065b308066161ae96d2f1f8bca1afe0e
195648593fce82b8363a068a13efe51a,3655793.5608899286,16255080.47300216,12972274.411223967,39994190.52571634,107.73,5fbee0cb54acfac5ad4b19f6a550f2e1
195648593fce82b8363a068a13efe51a,3655766.6544463583,16255103.25728381,12972236.064143606,39994215.2484998,107.73,86d369905963a6b3000df6ac750f9744
195648593fce82b8363a068a13efe51a,3655739.765643311,16255126.051352842,12972197.75209854,39994240.01048119,107.73,4571b100370d786862db8e03e3e38e5a
195648593fce82b8363a068a13efe51a,3651786.4471243583,16244828.361468062,12961103.196453895,39967294.72425313,103.83,8d67775bcec7622c89b920ca2ef3a481
195648593fce82b8363a068a13efe51a,3673791.519061148,16250770.178483587,13002298.95613674,40002146.90134164,102.93,fc73d9d98621e750b923524cfbc4d09b
195648593fce82b8363a068a13efe51a,3673791.4779478586,16250734.704201428,13002284.68832103,40002067.36702486,102.93,722e35e0a0013ae27c95bb176e71ac51
535d93dc0cbade795699dea21c0bce0e,3659577.793118564,15629364.758273695,12728565.341327336,38595732.20777069,47.11,2899a73a6ad221524f0493800e2fb3a6
535d93dc0cbade795699dea21c0bce0e,3659620.6407303074,15629323.569502747,12728624.44477375,38595681.844719134,47.11,ecd199ba0e6015080633bd24e60d85cc
535d93dc0cbade795699dea21c0bce0e,3659782.62231396,15629166.342997896,12728847.273447132,38595488.05444232,43.77,05ac8fa0edaeedff9ad4b752f9c9383b
535d93dc0cbade795699dea21c0bce0e,3659560.4412219054,15629380.776651185,12728541.141542545,38595751.1202835,47.11,a1596863c1e4fcd1a7760de750d0a3ad
535d93dc0cbade795699dea21c0bce0e,3654593.9413431967,15627610.830795275,12719071.719187595,38586923.95857271,50.94,7b1dd93a87ca87671ab8efc25ea4852f
535d93dc0cbade795699dea21c0bce0e,3654826.4119578656,15627669.582354905,12719505.319380865,38587283.14236388,50.94,37d66216ace7c5a3fbc283b63f0db14e
535d93dc0cbade795699dea21c0bce0e,3654608.4715784076,15627614.503476065,12719098.8209328,38586946.40995121,50.94,f40a9e2233259076d56d03799b4924bb
535d93dc0cbade795699dea21c0bce0e,3654666.585863192,15627629.19252515,12719207.215502085,38587036.20519935,50.94,779cb52e28e107b6dc15c5ad4ea81ce4
535d93dc0cbade795699dea21c0bce0e,3660009.268238457,15621510.190686412,12726183.424186148,38578553.26177071,49.89,5b12ff601bed87c192f8cbe5df6da67e
535d93dc0cbade795699dea21c0bce0e,3659941.918142185,15621445.573472785,12726038.758047,38578342.54339869,49.89,8d91d5f562643804e531e9ebc0c38671
8ea6f42c3baca86550e304848ad2639b,3658713.889461294,15556659.69112588,12697947.913350016,38431962.38192768,39.6,09dfc186d24aab3aa8fc541f3561a3dd
8ea6f42c3baca86550e304848ad2639b,3658715.9579669363,15556590.584971486,12697923.90897642,38431809.54694132,39.6,260f2a2711571771a5025f2b77bc123f
8ea6f42c3baca86550e304848ad2639b,3738316.9159368086,15719319.495184265,12903461.312055836,38874376.13628691,55.47,ce53457ef45b5f5b13d71072c862849c
5f9fc96ac349ab517d4605ec7697c427,3643502.561764192,16279641.421764838,12960420.686073648,40037199.32105759,117.86,c43a70eed6be2ca0ba61719163fcad10
8b48bb020606710d15d746eb9a2169a6,3643502.561764192,16279641.421764838,12960420.686073648,40037199.32105759,117.86,c43a70eed6be2ca0ba61719163fcad10
d9c6891fcec9e5f70ef5397198745752,3643502.561764192,16279641.421764838,12960420.686073648,40037199.32105759,117.86,c43a70eed6be2ca0ba61719163fcad10
e4674f9b66a54c8821b4887d95cd5a13,3643502.561764192,16279641.421764838,12960420.686073648,40037199.32105759,117.86,c43a70eed6be2ca0ba61719163fcad10
b5ae0013bac9bf014ccf9b359c6298e9,3643502.561764192,16279641.421764838,12960420.686073648,40037199.32105759,117.86,c43a70eed6be2ca0ba61719163fcad10
5f9fc96ac349ab517d4605ec7697c427,3643396.9885348086,16279776.538251488,12960288.517206784,40037398.77414392,117.86,2abe5d8b51f5021f947961f3222c48c1
8b48bb020606710d15d746eb9a2169a6,3643396.9885348086,16279776.538251488,12960288.517206784,40037398.77414392,117.86,2abe5d8b51f5021f947961f3222c48c1
d9c6891fcec9e5f70ef5397198745752,3643396.9885348086,16279776.538251488,12960288.517206784,40037398.77414392,117.86,2abe5d8b51f5021f947961f3222c48c1
e4674f9b66a54c8821b4887d95cd5a13,3643396.9885348086,16279776.538251488,12960288.517206784,40037398.77414392,117.86,2abe5d8b51f5021f947961f3222c48c1
5f9fc96ac349ab517d4605ec7697c427,3642057.510326749,16284360.654250713,12959759.974592568,40046360.290309824,117.81,ab6ff4bff1be25c0dd00a4844afe0cd4
8b48bb020606710d15d746eb9a2169a6,3642057.510326749,16284360.654250713,12959759.974592568,40046360.290309824,117.81,ab6ff4bff1be25c0dd00a4844afe0cd4
d9c6891fcec9e5f70ef5397198745752,3642057.510326749,16284360.654250713,12959759.974592568,40046360.290309824,117.81,ab6ff4bff1be25c0dd00a4844afe0cd4
5f9fc96ac349ab517d4605ec7697c427,3642039.937830015,16284351.247822715,12959725.21173851,40046322.01263927,117.81,37338d3f1587fe381bd3a24bb7bd61ba
8b48bb020606710d15d746eb9a2169a6,3642039.937830015,16284351.247822715,12959725.21173851,40046322.01263927,117.81,37338d3f1587fe381bd3a24bb7bd61ba
8b48bb020606710d15d746eb9a2169a6,3645399.1654924895,16291707.380367385,12968594.674640592,40066094.12374156,120.37,3ef974463344fdf91533f7bcdc9497bc
5f9fc96ac349ab517d4605ec7697c427,3645269.3008088483,16291493.21965031,12968279.888586067,40065487.10894846,120.84,8a1bb504879b7da32b431048b69dde1e
8b48bb020606710d15d746eb9a2169a6,3645269.3008088483,16291493.21965031,12968279.888586067,40065487.10894846,120.84,8a1bb504879b7da32b431048b69dde1e
d9c6891fcec9e5f70ef5397198745752,3645269.3008088483,16291493.21965031,12968279.888586067,40065487.10894846,120.84,8a1bb504879b7da32b431048b69dde1e
b5ae0013bac9bf014ccf9b359c6298e9,3645269.3008088483,16291493.21965031,12968279.888586067,40065487.10894846,120.84,8a1bb504879b7da32b431048b69dde1e
5f9fc96ac349ab517d4605ec7697c427,3645294.990831312,16291535.535466176,12968342.140109213,40065607.07797325,120.84,fa5687dcaa35024568981760194e11a3
8b48bb020606710d15d746eb9a2169a6,3645294.990831312,16291535.535466176,12968342.140109213,40065607.07797325,120.84,fa5687dcaa35024568981760194e11a3
5f9fc96ac349ab517d4605ec7697c427,3649987.2574940207,16300271.435144633,12980115.277351378,40089775.79576596,122.3,fb8de1efd55f5f174f7cd9125aaf2736
8b48bb020606710d15d746eb9a2169a6,3649987.2574940207,16300271.435144633,12980115.277351378,40089775.79576596,122.3,fb8de1efd55f5f174f7cd9125aaf2736
d9c6891fcec9e5f70ef5397198745752,3649987.2574940207,16300271.435144633,12980115.277351378,40089775.79576596,122.3,fb8de1efd55f5f174f7cd9125aaf2736
316c698ce9ffcbc11cba282c84bb2455,3650541.7585630636,16322293.010830427,12989905.538513338,40139666.506214455,138.22,f2ff1cd481a6715dab9f6b0204cb36eb
d9c6891fcec9e5f70ef5397198745752,3650541.7585630636,16322293.010830427,12989905.538513338,40139666.506214455,138.22,f2ff1cd481a6715dab9f6b0204cb36eb
e4674f9b66a54c8821b4887d95cd5a13,3650541.7585630636,16322293.010830427,12989905.538513338,40139666.506214455,138.22,f2ff1cd481a6715dab9f6b0204cb36eb
5f9fc96ac349ab517d4605ec7697c427,3650549.647512766,16322285.658133864,12989916.512799038,40139657.75082146,138.23,8ce6a57f187860dd1fe604829c0068fe
5f9fc96ac349ab517d4605ec7697c427,3629849.918302095,16247932.235501628,12923648.048890993,39952780.06046834,108.05,fb61ed2104e11829c6f3e86eeb46dc0d
99bc6fecb75e321f7da4c25d39b63945,3233456.086565259,14836279.185658092,11659505.436480047,36401450.64165591,120.78,26b0ef08b630ff89812938b50b628569
516c1baa4e2fc31f8f57cbea1d504770,3233456.086565259,14836279.185658092,11659505.436480047,36401450.64165591,120.78,26b0ef08b630ff89812938b50b628569
74d61aaa964b10e54c974482730613dc,3233456.086565259,14836279.185658092,11659505.436480047,36401450.64165591,120.78,26b0ef08b630ff89812938b50b628569
bcdfe2c6e22c461f814a418818d820fd,3233456.086565259,14836279.185658092,11659505.436480047,36401450.64165591,120.78,26b0ef08b630ff89812938b50b628569
99bc6fecb75e321f7da4c25d39b63945,3233455.8241539323,14836326.221210144,11659523.795187935,36401555.78647269,120.78,5e69778b215abaac60b5a9f15673a8f8
516c1baa4e2fc31f8f57cbea1d504770,3233455.8241539323,14836326.221210144,11659523.795187935,36401555.78647269,120.78,5e69778b215abaac60b5a9f15673a8f8
74d61aaa964b10e54c974482730613dc,3233455.8241539323,14836326.221210144,11659523.795187935,36401555.78647269,120.78,5e69778b215abaac60b5a9f15673a8f8
bcdfe2c6e22c461f814a418818d820fd,3233455.8241539323,14836326.221210144,11659523.795187935,36401555.78647269,120.78,5e69778b215abaac60b5a9f15673a8f8
99bc6fecb75e321f7da4c25d39b63945,3233456.010794189,14836292.912356313,11659510.795653155,36401481.327560574,120.78,f12abbf02962630ac4ef91e49d077333
516c1baa4e2fc31f8f57cbea1d504770,3233456.010794189,14836292.912356313,11659510.795653155,36401481.327560574,120.78,f12abbf02962630ac4ef91e49d077333
74d61aaa964b10e54c974482730613dc,3233456.010794189,14836292.912356313,11659510.795653155,36401481.327560574,120.78,f12abbf02962630ac4ef91e49d077333
bcdfe2c6e22c461f814a418818d820fd,3233456.010794189,14836292.912356313,11659510.795653155,36401481.327560574,120.78,f12abbf02962630ac4ef91e49d077333
99bc6fecb75e321f7da4c25d39b63945,3233456.1488193283,14836269.388269516,11659501.625803825,36401428.747684896,120.78,07759c3ef2b803a9223d72d37908cf41
99bc6fecb75e321f7da4c25d39b63945,3232333.6194993155,14831953.02767462,11655794.20251748,36390657.58249873,115.49,d55fa7c14dc2508fde23b0a4833b688e
516c1baa4e2fc31f8f57cbea1d504770,3232333.6194993155,14831953.02767462,11655794.20251748,36390657.58249873,115.49,d55fa7c14dc2508fde23b0a4833b688e
74d61aaa964b10e54c974482730613dc,3232333.6194993155,14831953.02767462,11655794.20251748,36390657.58249873,115.49,d55fa7c14dc2508fde23b0a4833b688e
bcdfe2c6e22c461f814a418818d820fd,3232333.6194993155,14831953.02767462,11655794.20251748,36390657.58249873,115.49,d55fa7c14dc2508fde23b0a4833b688e
99bc6fecb75e321f7da4c25d39b63945,3222454.9022843326,14817621.165469926,11632632.630268702,36348872.7341798,113.42,b26c10c9db3284f12172486d76bfcb7d
516c1baa4e2fc31f8f57cbea1d504770,3222454.9022843326,14817621.165469926,11632632.630268702,36348872.7341798,113.42,b26c10c9db3284f12172486d76bfcb7d
74d61aaa964b10e54c974482730613dc,3222454.9022843326,14817621.165469926,11632632.630268702,36348872.7341798,113.42,b26c10c9db3284f12172486d76bfcb7d
bcdfe2c6e22c461f814a418818d820fd,3222454.9022843326,14817621.165469926,11632632.630268702,36348872.7341798,113.42,b26c10c9db3284f12172486d76bfcb7d
99bc6fecb75e321f7da4c25d39b63945,3222404.126876608,14817494.351765893,11632492.3143738,36348538.86239266,113.72,0a0106327ac0b21fe3033dc746605ecb
516c1baa4e2fc31f8f57cbea1d504770,3222404.126876608,14817494.351765893,11632492.3143738,36348538.86239266,113.72,0a0106327ac0b21fe3033dc746605ecb
74d61aaa964b10e54c974482730613dc,3222404.126876608,14817494.351765893,11632492.3143738,36348538.86239266,113.72,0a0106327ac0b21fe3033dc746605ecb
bcdfe2c6e22c461f814a418818d820fd,3222404.126876608,14817494.351765893,11632492.3143738,36348538.86239266,113.72,0a0106327ac0b21fe3033dc746605ecb
99bc6fecb75e321f7da4c25d39b63945,3229565.602946848,14821702.786131782,11646809.56838355,36364978.72299468,111.36,175da4863586bd62e76f99114fc97fac
516c1baa4e2fc31f8f57cbea1d504770,3229565.602946848,14821702.786131782,11646809.56838355,36364978.72299468,111.36,175da4863586bd62e76f99114fc97fac
74d61aaa964b10e54c974482730613dc,3229565.602946848,14821702.786131782,11646809.56838355,36364978.72299468,111.36,175da4863586bd62e76f99114fc97fac
bcdfe2c6e22c461f814a418818d820fd,3229565.602946848,14821702.786131782,11646809.56838355,36364978.72299468,111.36,175da4863586bd62e76f99114fc97fac
99bc6fecb75e321f7da4c25d39b63945,3229585.870321537,14821686.43290894,11646838.777233414,36364961.91361827,111.37,a698c289bcf07f95c14fd04a7390a4d2
516c1baa4e2fc31f8f57cbea1d504770,3229585.870321537,14821686.43290894,11646838.777233414,36364961.91361827,111.37,a698c289bcf07f95c14fd04a7390a4d2
74d61aaa964b10e54c974482730613dc,3229585.870321537,14821686.43290894,11646838.777233414,36364961.91361827,111.37,a698c289bcf07f95c14fd04a7390a4d2
bcdfe2c6e22c461f814a418818d820fd,3229585.870321537,14821686.43290894,11646838.777233414,36364961.91361827,111.37,a698c289bcf07f95c14fd04a7390a4d2
99bc6fecb75e321f7da4c25d39b63945,3229575.729814717,14821694.615831135,11646824.163303873,36364970.32577377,111.36,a72e3b2cd5678607b2847d02f1781ceb
516c1baa4e2fc31f8f57cbea1d504770,3229575.729814717,14821694.615831135,11646824.163303873,36364970.32577377,111.36,a72e3b2cd5678607b2847d02f1781ceb
74d61aaa964b10e54c974482730613dc,3229575.729814717,14821694.615831135,11646824.163303873,36364970.32577377,111.36,a72e3b2cd5678607b2847d02f1781ceb
bcdfe2c6e22c461f814a418818d820fd,3229575.729814717,14821694.615831135,11646824.163303873,36364970.32577377,111.36,a72e3b2cd5678607b2847d02f1781ceb
