Скважина;Дата;ГТМ;Метод;Характер работы;Состояние;Время работы, ч;Время накопления;Нефть, т;Попутный газ, м3;Закачка, м3;Природный газ, м3;Газ из газовой шапки, м3;Конденсат, т;Простой, ч;Причина простоя;Приемистость, м3/сут;Обводненность (вес), %;Агент закачки;Нефть, м3;Жидкость, м3;Дебит конденсата;Добыча растворенного газа, м3;Дебит попутного газа, м3/сут;Пласт МЭР;Куст;Тип скважины;Диаметр экспл.колонны;Диаметр НКТ;Диаметр штуцера;Глубина верхних дыр перфорации;Удлинение;Способ эксплуатации;Тип насоса;Производительность ЭЦН;Напор;Частота;Коэффициент сепарации;Глубина спуска;Буферное давление;Давление в линии;Пластовое давление;Динамическая высота;Затрубное давление;Давление на приеме;Забойное давление;Дебит жидкости;Обводненность;Состояние на конец месяца;Давление наcыщения;Газовый фактор;Температура пласта;SKIN;JD факт;Дата ГРП;Фирма ГРП;Вязкость нефти в пластовых условиях;Вязкость воды в пластовых условиях;Вязкость жидкости в пласт. условиях;объемный коэффициент;Плотность нефти;Плотность воды;Высота перфорации;Удельный коэффициент;Коэффициент продуктивности;ТП - Забойное давление;ТП(ИДН) Дебит жидкости;ТП(ИДН) Дебит жидкости скорр-ый;ТП - JD опт.;ТП - SKIN;К пр от стимуляции;ТП(ГРП) Дебит жидкости;ТП(ГРП) Дебит жидкости скорр-ый;Глубина спуска.1;КВЧ;Время до псевдоуст-ся режима;Причина простоя.1;Примечание;Дата запуска после КРС;Дата пуска;Дата останова;Радиус контура питания;Мероприятия;Номер бригады;Фонтан через насос;Нерентабельная;Неустановившийся режим;Дата ввода в эксплуатацию;Назначение по проекту;Замерное забойное давление;Группа фонда;Нефтенасыщенная толщина;Плотность раствора глушения;Глубина текущего забоя;Тип дополнительного оборудования;Диаметр дополнительного оборудования;Глубина спуска доп. оборудования;Тип газосепаратора;Марка ПЭД;Мощность ПЭД;I X/X;Ток номинальный;Ток рабочий;Число качаний ШГН;Длина хода плунжера ШГН;Диаметр плунжера;Станок-качалка;Коэффициент подачи насоса;Тип ГЗУ;ДНС;КНС;КН закрепленный;Пластовое давление начальное;Характеристический дебит жидкости;Время в работе;Время в накоплении;ГП - Забойное давление;ГП(ИДН) Дебит жидкости;ГП(ИДН) Дебит жидкости скорр-ый;ГП(ИДН) Прирост дефита нефти;ГП(ГРП) Дебит жидкости;ГП(ГРП) Дебит жидкости скорр-ый;ГП - Общий прирост Qн
bf318a27376e1c5645176ec275cfa222;01.01.2006;1.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf318a27376e1c5645176ec275cfa222;29.01.2006;1.0;ЭЦН/ФОН;НЕФ;РАБ.;288.0;0.0;351;22464.0;0.0;0.0;0.0;0;0.0;;0;09.авг;;403;440;0;22464;1872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf318a27376e1c5645176ec275cfa222;01.03.2006;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;1042;66688.0;0.0;0.0;0.0;0;0.0;;0;05.сент;;1198;1261;0;66688;2222.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf318a27376e1c5645176ec275cfa222;31.03.2006;0.0;ЭЦН;НЕФ;РАБ.;737.0;0.0;840;53760.0;0.0;0.0;0.0;0;7.0;Геологич.причина;0;03.янв;;966;992;0;53760;1750.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf318a27376e1c5645176ec275cfa222;01.05.2006;0.0;ЭЦН;НЕФ;РАБ.;715.0;0.0;973;62272.0;0.0;0.0;0.0;0;5.0;Геологич.причина;0;01.сент;;1118;1136;0;62272;2090.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf318a27376e1c5645176ec275cfa222;31.05.2006;0.0;ЭЦН;НЕФ;РАБ.;741.0;0.0;803;51392.0;0.0;0.0;0.0;0;3.0;Прочие;0;01.май;;923;935;0;51392;1664.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d6ce2e32bfdd278161f85731a7e05f8;31.03.2006;1.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d6ce2e32bfdd278161f85731a7e05f8;01.05.2006;1.0;ЭЦН/ФОН;НЕФ;РАБ.;455.0;0.0;658;42112.0;0.0;0.0;0.0;0;1.0;Геологич.причина;0;02.авг;;756;774;0;42112;2221.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d6ce2e32bfdd278161f85731a7e05f8;31.05.2006;0.0;ЭЦН;НЕФ;РАБ.;743.0;0.0;843;53952.0;0.0;0.0;0.0;0;1.0;Геологич.причина;0;02.май;;969;990;0;53952;1742.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d6ce2e32bfdd278161f85731a7e05f8;01.07.2006;0.0;ЭЦН;НЕФ;РАБ.;740.0;0.0;633;40512.0;0.0;0.0;0.0;0;4.0;Геологич.причина;0;01.июль;;728;739;0;40512;1313.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d6ce2e32bfdd278161f85731a7e05f8;01.08.2006;0.0;ЭЦН;НЕФ;РАБ.;719.0;0.0;549;35136.0;0.0;0.0;0.0;0;1.0;Геологич.причина;0;04.май;;631;656;0;35136;1172.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d6ce2e32bfdd278161f85731a7e05f8;31.08.2006;0.0;ЭЦН;НЕФ;РАБ.;737.0;0.0;499;31936.0;0.0;0.0;0.0;0;7.0;Геологич.причина;0;09.март;;574;624;0;31936;1039.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713338d96748328da09a21d8aabec368;01.08.2005;1.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713338d96748328da09a21d8aabec368;31.08.2005;1.0;ЭЦН;НЕФ;РАБ.;600.0;0.0;1757;112448.0;0.0;0.0;0.0;0;0.0;;0;15.июль;;2020;2337;0;112448;4497.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713338d96748328da09a21d8aabec368;01.10.2005;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;2382;152448.0;0.0;0.0;0.0;0;0.0;;0;05.март;;2738;2867;0;152448;5081.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713338d96748328da09a21d8aabec368;31.10.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;2184;139776.0;0.0;0.0;0.0;0;0.0;;0;05.янв;;2510;2624;0;139776;4508.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713338d96748328da09a21d8aabec368;01.12.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1572;100608.0;0.0;0.0;0.0;0;0.0;;0;3;;1807;1855;0;100608;3245.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713338d96748328da09a21d8aabec368;01.01.2006;0.0;ЭЦН;НЕФ;РАБ.;672.0;0.0;1352;86528.0;0.0;0.0;0.0;0;0.0;;0;3;;1554;1595;0;86528;3090.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555b49fec1831920e4472971ede1a24c;01.03.2006;1.0;ЭЦН/ФОН;НЕФ;РАБ.;240.0;0.0;271;17344.0;0.0;0.0;0.0;0;0.0;;0;02.май;;314;321;0;17344;1734.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555b49fec1831920e4472971ede1a24c;31.03.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1029;65856.0;0.0;0.0;0.0;0;0.0;;0;02.февр;;1183;1205;0;65856;2124.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555b49fec1831920e4472971ede1a24c;01.05.2006;0.0;ЭЦН;НЕФ;РАБ.;718.0;0.0;841;53824.0;0.0;0.0;0.0;0;2.0;Геологич.причина;0;02.апр;;967;987;0;53824;1799.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555b49fec1831920e4472971ede1a24c;31.05.2006;0.0;ЭЦН;НЕФ;РАБ.;733.0;0.0;866;55424.0;0.0;0.0;0.0;0;11.0;Геологич.причина;0;03.сент;;995;1029;0;55424;1814.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555b49fec1831920e4472971ede1a24c;01.07.2006;0.0;ЭЦН;НЕФ;РАБ.;738.0;0.0;916;58624.0;0.0;0.0;0.0;0;6.0;Геологич.причина;0;03.май;;1053;1085;0;58624;1906.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555b49fec1831920e4472971ede1a24c;01.08.2006;0.0;ЭЦН;НЕФ;РАБ.;719.0;0.0;783;50112.0;0.0;0.0;0.0;0;1.0;Геологич.причина;0;02.февр;;900;917;0;50112;1672.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dfa12d05582ecbb7a792529cb70f3443;29.01.2011;0.0;ЭЦН/ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dfa12d05582ecbb7a792529cb70f3443;01.03.2011;0.0;ЭЦН;НЕФ;РАБ.;646.0;0.0;330;23210.0;0.0;0.0;0.0;0;0.0;Геологич.причина;0;22.сент;;380;475;0;23210;862.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dfa12d05582ecbb7a792529cb70f3443;31.03.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;187;14229.0;0.0;0.0;0.0;0;0.0;;0;17.июнь;;214;253;0;14229;459;АС12.3-5;18;Наклонно-направленно;146.8;67.5;32.0;2904.0;229.25;ЭЦН;FC-450(50)-2400;50.0;2400.0;50.0;0.7;2565.0;12.0;11.0;300.0;2340.0;12.май;31.0;58.5859954325531;дек.18;11.0;В работе;123.4;64.0;88.0;0.0;0.133114725109984;;;янв.67;0.5;1.66963268081022;01.дек;0.87;01.март;21.0;0.621344104227208;0.053607655466758;55.0;дек.18;дек.18;1.26977538573725;-6.28650515029741;0.48152805815924304;110.33280170804;110.33280170804;0.0;200.0;341.118940418728;;;41733.0833333333;41733.0833333333;41718.0;250.0;;2.0;нет;нет;нет;41718.0;Нефтяные;0.0;Действующий;09.февр;1.1776801570240198;2982.8;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;80.074285756956;0.0;0.0;23.5490395262049;12.955984070053198;12.955984070053198;0.600844465442177;116.376472660017;116.376472660017;80.6793287806514
dfa12d05582ecbb7a792529cb70f3443;01.05.2011;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;156;12086.0;0.0;0.0;0.0;0;0.0;;0;14.авг;;179;205;0;12086;402.87;АС12.3-5;18;Наклонно-направленно;146.8;67.5;32.0;2904.0;229.25;ЭЦН;FC-450(50)-2400;50.0;2400.0;50.0;0.7;2565.0;11.0;10.май;232.1;2330.0;11.сент;31.0;58.63503521557839;июль.56;12.0;В работе;123.4;64.0;88.0;0.0;0.12994845997096302;;;янв.67;0.5;1.6695992961689199;01.дек;0.87;01.март;21.0;0.549798632911658;0.0474358810639075;55.0;июль.56;июль.56;1.3145928230114299;-6.31335419625378;0.4411295070749939;71.1648141047994;71.1648141047994;0.0;200.0;385.50114851912;;;41733.0833333333;41733.0833333333;41718.0;250.0;;2.0;нет;нет;нет;41718.0;Нефтяные;0.0;Действующий;09.февр;0.9111318814842512;2982.8;;0.0;0.0;;;0.0;0.0;0.0;18.0;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;70.8540284538585;0.0;0.0;23.348436222603503;8.25111261349487;8.25111261349487;0.52911581689167;76.7311401912734;76.7311401912734;52.9574249304389
dfa12d05582ecbb7a792529cb70f3443;31.05.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;155;12079.0;0.0;0.0;0.0;0;0.0;;0;18.авг;;178;213;0;12079;389.65;АС12.3-5;18;Наклонно-направленно;146.8;67.5;32.0;2904.0;229.25;ЭЦН;FC-450(50)-2400;50.0;2400.0;50.0;0.7;2565.0;11.май;10.май;232.1;2474.0;11.июнь;29.0;56.52490743342821;06.март;9.0;В работе;123.4;64.0;88.0;0.0;0.12909089076818306;;;янв.67;0.5;1.6696994540982601;01.дек;0.87;01.март;21.0;0.455693535222448;0.0393142623175917;55.0;06.март;06.март;1.3806399173376498;-6.3497441943998005;0.383971010701205;61.8369266701226;61.8369266701226;0.0;200.0;465.13874490200203;;;41733.0833333333;41733.0833333333;41699.0;250.0;;2.0;нет;нет;нет;41718.0;Нефтяные;0.0;Действующий;09.февр;0.9111318814842512;2982.8;;0.0;0.0;;;0.0;0.0;0.0;18.0;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;58.7264514280426;0.0;0.0;23.9469652748972;6.819455603761848;6.819455603761848;0.4112530014982561;66.6036472834126;66.6036472834126;47.742397554277716
dfa12d05582ecbb7a792529cb70f3443;01.07.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;133.53;10458.0;0.0;0.0;0.0;0;0.0;;0;23.май;;153.48;193.4;0;10458;337.35;АС12.3-5;18;Наклонно-направленно;146.8;67.5;32.0;2904.0;229.25;ЭЦН;FC-450(50)-2400;50.0;2400.0;50.0;0.7;2565.0;12.0;11.0;232.1;2321.0;12.0;26.0;53.6766920838445;июль.14;11.0;В работе;123.4;64.0;88.0;0.0;0.128349481843645;;;янв.67;0.5;1.66963268081022;01.дек;0.87;01.март;21.0;0.511123628892226;0.0440981723527453;53.6766920838445;июль.14;июль.14;1.34069067054433;-6.32816180208948;0.418231806695239;67.7180209343658;67.7180209343658;0.0;200.0;414.679014016196;;;41733.0833333333;41733.0833333333;41699.0;250.0;;2.0;нет;нет;нет;41718.0;Нефтяные;0.0;Действующий;09.февр;0.9111318814842512;2982.8;;0.0;0.0;;;0.0;0.0;0.0;18.0;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;65.8698766731716;0.0;0.0;23.5490395262049;7.66345105103165;7.66345105103165;0.40530814881380395;72.68099351047059;72.68099351047059;50.748391275157395
e16d255bfa3dc11be1a2a2a136092ba7;31.08.2011;0.0;ЭЦН/ФОН;НЕФ;ОЖ ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e16d255bfa3dc11be1a2a2a136092ba7;01.10.2011;0.0;ЭЦН;НЕФ;РАБ.;617.0;0.0;сент.55;611.0;0.0;0.0;0.0;0;16.0;Геологич.причина;0;50.2;;окт.98;20.33;0;611.14;23.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e16d255bfa3dc11be1a2a2a136092ba7;31.10.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;17.38;1112.0;0.0;0.0;0.0;0;0.0;;0;22.февр;;19.97;24.79;0;1112.13;35.88;АС12.3-5;8А;Наклонно-направленно;146.8;67.8;32.0;2915.0;254.76;ЭЦН;FC-650(80)-2400;80.0;2400.0;50.0;0.7;2580.0;21.0;20.0;280.0;1432.0;22.0;0.0;133.52907294757;0.8;17.0;В работе;123.4;64.0;88.0;0.0;0.141438644408783;;;янв.67;0.5;1.66943239298638;01.дек;0.87;01.март;8.0;0.166157952411508;0.0054618347551909285;55.0;1.1453655606963;1.1453655606963;1.6550531066040302;-6.469835791855;0.0639467343431868;13.4098504474292;13.4098504474292;0.0;60.0;1275.45395070929;;;41947.6041666667;41947.6041666667;41907.0;250.0;;1.0;нет;нет;нет;41928.0;Нефтяные;0.0;Действующий;1.0;1.1051634438998;3027.5;;0.0;0.0;;;0.0;0.0;0.0;51.0;0.0;0.0;0.0;;0.0;();ДНС-1;КНС-1;0.0;264.0;8.157417978323739;0.0;0.0;30.0;1.2039541464531;1.2039541464531;0.2916952891537849;14.095801029396696;14.095801029396696;9.60089792332733
e16d255bfa3dc11be1a2a2a136092ba7;01.12.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;17.61;1911.0;0.0;0.0;0.0;0;0.0;;0;27.авг;;20.31;27.июль;0;1910.6;61.63;АС12.3-5;8А;Наклонно-направленно;146.8;67.8;32.0;2915.0;254.76;ЭЦН;FC-650(80)-2400;80.0;2400.0;52.0;0.7;2580.0;22.0;21.0;280.0;1699.0;06.авг;0.0;100.80487919008101;0.98;14.0;В работе;123.4;64.0;88.0;0.0;0.14015626153264998;;;янв.67;0.5;1.6695325308913502;01.дек;0.87;01.март;8.0;0.16790518223496698;0.00551893749940301;55.0;1.15573960544187;1.15573960544187;1.65304775678697;-6.46910281070114;0.0645369975095252;13.514913703249901;13.514913703249901;0.0;20.0;1262.2572220437598;;;41947.6041666667;41947.6041666667;41907.0;250.0;;1.0;нет;нет;нет;41928.0;Нефтяные;0.0;Действующий;1.0;1.1051634438998;3027.5;;0.0;0.0;;;0.0;0.0;0.0;20.сент;0.0;0.0;0.0;;0.0;();ДНС-1;КНС-1;0.0;264.0;8.24319710455449;0.0;0.0;31.0;1.21284235679683;1.21284235679683;0.17421265135539002;14.1826581961674;14.1826581961674;9.878228862372481
e16d255bfa3dc11be1a2a2a136092ba7;01.01.2012;0.0;ЭЦН;НЕФ;РАБ.;670.0;0.0;14.48;1656.0;0.0;0.0;0.0;0;2.0;Геологич.причина;0;26.янв;;16.июль;21.82;0;1655.56;59.3;АС12.3-5;8А;Наклонно-направленно;146.8;67.8;32.0;2915.0;254.76;ЭЦН;FC-650(80)-2400;80.0;2400.0;52.0;0.7;2580.0;21.0;20.0;280.0;1765.0;11.0;0.0;100.400551783044;0.9;18.0;В работе;123.4;64.0;88.0;0.0;0.140174113511518;;;янв.67;0.5;1.6693990163541101;01.дек;0.87;01.март;8.0;0.153819597508;0.00505635757144759;55.0;1.06083279579818;1.06083279579818;1.6695312358516299;-6.4750754863605895;0.0597173060191525;12.5287968278905;12.5287968278905;0.0;20.0;1377.7345882275501;;;41947.6041666667;41947.6041666667;41907.0;250.0;;1.0;нет;нет;нет;41928.0;Нефтяные;0.0;Действующий;1.0;1.1051634438998;3027.5;;0.0;0.0;;;0.0;0.0;0.0;20.сент;0.0;0.0;0.0;;0.0;();ДНС-1;КНС-1;0.0;264.0;7.55167436718711;0.0;0.0;30.0;1.11515827104716;1.11515827104716;0.153493910565047;13.170399203560901;13.170399203560901;8.75370279182035
e16d255bfa3dc11be1a2a2a136092ba7;29.01.2012;0.0;ЭЦН;НЕФ;РАБ.;740.0;0.0;16.27;1723.0;0.0;0.0;0.0;0;4.0;Геологич.причина;0;21.март;;18.77;23.17;0;1723.06;55.88;АС12.3-5(4);8А;Наклонно-направленно;146.8;67.8;32.0;2915.0;254.76;ЭЦН;FC-650(80)-2400;80.0;2400.0;53.0;0.7;2580.0;21.0;20.0;214.0;1720.0;18.0;0.0;106.39712267300699;0.85;18.0;В работе;80.0;57.0;88.0;0.0;0.141438644408783;;;янв.38;0.5;1.4240898208536301;1.1440000000000001;0.867;1.003;8.0;0.20938914520285892;0.00789941701481595;30.0;1.3532205289673105;1.3532205289673105;1.6079551227743998;-6.4521381069375705;0.0898538820131352;15.3925432116731;15.3925432116731;0.0;60.0;863.376646318979;;;41947.6041666667;41947.6041666667;41907.0;250.0;;1.0;нет;нет;нет;41928.0;Нефтяные;0.0;Действующий;1.0;0.8446606321234169;3027.5;;0.0;0.0;;;0.0;0.0;0.0;20.сент;0.0;0.0;0.0;;0.0;();ДНС-1;КНС-1;0.0;277.0;12.778826483798001;0.0;0.0;30.0;1.3532205289673105;1.3532205289673105;0.357759602864016;15.3925432116731;15.3925432116731;10.3388756709069
8638cf7ef5d7bab8114fc5b55d57f8cf;29.01.2011;1.0;ЭЦН/ФОН;НЕФ;РАБ.;118.0;0.0;66;4515.0;0.0;0.0;0.0;0;0.0;;0;44.1;;76;127;0;4515;918.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8638cf7ef5d7bab8114fc5b55d57f8cf;01.03.2011;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;436;34726.0;0.0;0.0;0.0;0;0.0;;0;44;;501;834;0;34726;1157.53;АС12.3-5;18А;Наклонно-направленно;146.8;0.0;32.0;3278.0;613.57;ЭЦН;FC-450(50)-2400;50.0;2400.0;47.0;0.7;2904.0;15.0;14.0;275.0;1657.0;04.март;114.0;142.748620453659;30.36;3.0;В работе;123.4;64.0;88.0;0.0;0.141438644408783;;;янв.67;0.5;1.66989980601164;01.дек;0.87;01.март;22.0;2.54022985305791;0.2295628227406269;55.0;30.36;30.36;0.8381749352374079;-5.8809776453405;1.3611441032108602;276.86867767301004;276.86867767301004;0.0;300.0;83.45156346320259;;;41725.0833333333;41725.0833333333;41708.0;250.0;;2.0;нет;нет;нет;41708.0;Нефтяные;0.0;Действующий;08.июнь;1.08372147138412;3358.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;342.955122051557;0.0;0.0;25.1151291910208;49.447952147391995;49.447952147391995;16.1083228171841;293.191152111426;293.191152111426;221.803209266832
8638cf7ef5d7bab8114fc5b55d57f8cf;31.03.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;496;37861.0;0.0;0.0;0.0;0;0.0;;0;31;;570;786;0;37861;1221.32;АС12.3-5;18А;Наклонно-направленно;146.8;67.0;32.0;3278.0;613.57;ЭЦН;FC-450(50)-2400;50.0;2400.0;51.0;0.7;2904.0;15.0;14.0;275.0;2349.0;15.март;53.0;82.25649932687409;27.июнь;3.0;В работе;123.4;64.0;88.0;0.0;0.137059156944691;;;янв.67;0.5;1.66989980601164;01.дек;0.87;01.март;22.0;1.6351621586840202;0.14777105321169698;55.0;27.июнь;27.июнь;0.9373256639514148;-6.007180951614901;0.97982328733827;199.304671179655;199.304671179655;0.0;40.0;129.642281450661;;;41725.0833333333;41725.0833333333;41708.0;250.0;;2.0;нет;нет;нет;41708.0;Нефтяные;0.0;Действующий;08.июнь;1.08372147138412;3358.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;220.762399524789;0.0;0.0;25.1151291910208;31.8299621896421;31.8299621896421;3.5696650918390094;211.05444882922;211.05444882922;154.817209366979
8638cf7ef5d7bab8114fc5b55d57f8cf;01.05.2011;0.0;ЭЦН;НЕФ;РАБ.;719.0;0.0;395;30632.0;0.0;0.0;0.0;0;1.0;Останов по распоряжен.;0;34.2;;454;653;0;30632;1022.49;АС12.3-5;18А;Наклонно-направленно;146.8;67.0;32.0;3278.0;613.57;ЭЦН;FC-450(50)-2400;50.0;2400.0;51.0;0.7;2904.0;16.0;15.0;175.0;2670.0;17.0;33.6;65.0603430535812;26.22;35.0;В работе;123.4;64.0;88.0;0.0;0.129332805043667;;;янв.67;0.5;1.6688318177275905;01.дек;0.87;01.март;22.0;2.8842394630201;0.260818082831066;55.0;26.22;26.22;0.8073343927650429;-5.8354018889638795;1.4895635362895199;158.814078565552;158.814078565552;0.0;40.0;73.45110531749359;;;41725.0833333333;41725.0833333333;41708.0;250.0;;2.0;нет;нет;нет;41708.0;Нефтяные;0.0;Действующий;08.июнь;0.6896409363353511;3358.0;;0.0;0.0;;;0.0;0.0;0.0;17.май;0.0;0.0;0.0;;0.0;();ДНС-5;;0.0;264.0;389.399682030831;0.0;0.0;25.0;31.0335066826025;31.0335066826025;2.72203802901171;177.236100564174;177.236100564174;85.3996048690403
