Скважина,Дата,liq_rate,oil_rate,wct,gas_rate,gf,gas_prod,days_on,oil_prod,frac,month,Давление пластовое,ПЛАСТ_X,ПЛАСТ_Y,clust,num_of_pr,num_of_plast
1763f50093770656397873fc691265f1,2011-10-01,32.97796721311475,23.084459016393442,0.3000035791407676,1285.3377049180326,64.00039181114703,32669.0,25.416666666666668,510.45,1.0,0,218.6,,,,2.0,
1763f50093770656397873fc691265f1,2011-11-01,10.896451612903226,9.562903225806451,0.12238372953610244,854.8709677419355,102.75289829785584,26501.0,31.0,257.91,1.0,1,218.6,,,,2.0,
1763f50093770656397873fc691265f1,2011-12-01,7.015483870967741,6.296774193548386,0.10244620194960452,592.3225806451613,108.49680926494918,18362.0,31.0,169.24,1.0,2,218.6,,,,2.0,
1763f50093770656397873fc691265f1,2012-01-01,6.4825,5.321071428571429,0.17916368244173864,527.3571428571429,114.30562006502554,14766.0,28.0,129.18,1.0,3,218.6,,,,2.0,
1763f50093770656397873fc691265f1,2012-02-01,5.708709677419355,4.466451612903226,0.21760750409673946,410.03225806451616,105.88088296543107,12711.0,31.0,120.05,1.0,4,218.6,,,,2.0,
1763f50093770656397873fc691265f1,2012-03-01,5.708709677419355,4.466451612903226,0.21760750409673946,410.03225806451616,105.88088296543107,12711.0,31.0,120.05,1.0,5,218.6,,,,2.0,
178f3af9ca218fe3fa827b26e0b1f055,2012-07-01,36.99976539589443,31.14299120234604,0.15829219809589035,1539.0615835777126,57.00005213220728,43735.0,28.416666666666668,767.28,1.0,0,137.5,,,,4.0,
178f3af9ca218fe3fa827b26e0b1f055,2012-08-01,32.233333333333334,26.884333333333334,0.16594622543950366,1328.6,57.000257414981554,39858.0,30.0,699.26,1.0,1,137.5,,,,4.0,
178f3af9ca218fe3fa827b26e0b1f055,2012-09-01,26.838709677419356,23.050967741935484,0.14112980769230765,1139.1612903225807,57.000355102172584,35314.0,31.0,619.54,1.0,2,137.5,,,,4.0,
178f3af9ca218fe3fa827b26e0b1f055,2012-10-01,22.6,20.921333333333333,0.07427728613569329,1033.9,56.999779476624525,31017.0,30.0,544.16,1.0,3,137.5,,,,4.0,
178f3af9ca218fe3fa827b26e0b1f055,2012-11-01,19.806451612903224,16.43548387096774,0.17019543973941365,812.2258064516129,56.99959252048716,25179.0,31.0,441.74,1.0,4,137.5,,,,4.0,
178f3af9ca218fe3fa827b26e0b1f055,2012-12-01,19.806451612903224,16.43548387096774,0.17019543973941365,812.2258064516129,56.99959252048716,25179.0,31.0,441.74,1.0,5,137.5,,,,4.0,
17937e3e75034f8b4614b7231d4d989b,2012-10-01,96.0,80.1888,0.16469999999999999,8146.3801920000005,101.59,,,,0.0,0,0.0,12988610.824228158,40010107.40513778,1.0,1.0,1.0
17937e3e75034f8b4614b7231d4d989b,2012-11-01,64.0,53.312,0.16699999999999998,5415.96608,101.59,,,,0.0,1,0.0,12988610.824228158,40010107.40513778,1.0,1.0,1.0
17937e3e75034f8b4614b7231d4d989b,2012-12-01,45.0,41.94,0.068,4260.6846,101.59,,,,0.0,2,0.0,12988610.824228158,40010107.40513778,1.0,1.0,1.0
17937e3e75034f8b4614b7231d4d989b,2013-01-01,28.0,27.524,0.017,2796.16316,101.59,,,,0.0,3,0.0,12988610.824228158,40010107.40513778,1.0,1.0,1.0
17937e3e75034f8b4614b7231d4d989b,2013-02-01,29.0,28.71,0.01,2916.6489,101.59,,,,0.0,4,0.0,12988610.824228158,40010107.40513778,1.0,1.0,1.0
17937e3e75034f8b4614b7231d4d989b,2013-03-01,28.0,27.244,0.027000000000000003,2767.71796,101.59,,,,0.0,5,0.0,12988610.824228158,40010107.40513778,1.0,1.0,1.0
17fef7979c2165e83ffe13fa77fb4b2d,2007-04-01,57.45812807881773,37.71428571428571,0.3436213991769548,1043.9408866995072,31.81981981981982,17660.0,16.916666666666668,555.0,1.0,0,261.0,12408952.621774087,37763733.28795061,2.0,1.0,2.0
17fef7979c2165e83ffe13fa77fb4b2d,2007-05-01,46.19246861924686,28.518828451882847,0.3826086956521739,970.744769874477,39.13765182186235,29001.0,29.875,741.0,1.0,1,261.0,12408952.621774087,37763733.28795061,2.0,1.0,2.0
17fef7979c2165e83ffe13fa77fb4b2d,2007-06-01,42.483870967741936,27.93548387096774,0.34244495064540625,980.8064516129032,40.324933687002655,30405.0,31.0,754.0,1.0,2,261.0,12408952.621774087,37763733.28795061,2.0,1.0,2.0
17fef7979c2165e83ffe13fa77fb4b2d,2007-07-01,40.54838709677419,27.161290322580644,0.330151153540175,972.3870967741935,41.18032786885246,30144.0,31.0,732.0,1.0,3,261.0,12408952.621774087,37763733.28795061,2.0,1.0,2.0
17fef7979c2165e83ffe13fa77fb4b2d,2007-08-01,43.0,27.133333333333333,0.36899224806201547,1032.1333333333334,43.73446327683616,30964.0,30.0,708.0,1.0,4,261.0,12408952.621774087,37763733.28795061,2.0,1.0,2.0
17fef7979c2165e83ffe13fa77fb4b2d,2007-09-01,43.0,27.133333333333333,0.36899224806201547,1032.1333333333334,43.73446327683616,30964.0,30.0,708.0,1.0,5,261.0,12408952.621774087,37763733.28795061,2.0,1.0,2.0
188a5a76c14551bbe9dfeeb39f78267d,2010-03-01,61.0,46.36,0.24,3008.764,64.9,,,,0.0,0,232.03333333333333,12403473.690636694,37754144.855933055,2.0,3.0,2.0
188a5a76c14551bbe9dfeeb39f78267d,2010-04-01,65.0,46.8,0.28,3037.32,64.9,,,,0.0,1,232.03333333333333,12403473.690636694,37754144.855933055,2.0,3.0,2.0
188a5a76c14551bbe9dfeeb39f78267d,2010-05-01,67.0,50.92,0.24,3304.7080000000005,64.9,,,,0.0,2,232.03333333333333,12403473.690636694,37754144.855933055,2.0,3.0,2.0
188a5a76c14551bbe9dfeeb39f78267d,2010-06-01,65.0,49.4,0.24,3206.0600000000004,64.9,,,,0.0,3,232.03333333333333,12403473.690636694,37754144.855933055,2.0,3.0,2.0
188a5a76c14551bbe9dfeeb39f78267d,2010-07-01,65.0,49.4,0.24,3206.0600000000004,64.9,,,,0.0,4,232.03333333333333,12403473.690636694,37754144.855933055,2.0,3.0,2.0
188a5a76c14551bbe9dfeeb39f78267d,2010-08-01,68.0,48.28,0.29,3133.3720000000003,64.9,,,,0.0,5,232.03333333333333,12403473.690636694,37754144.855933055,2.0,3.0,2.0
1985ce133e46136b7d36e49a8ab3a49c,2011-09-01,1.4400000000000002,0.8633333333333333,0.400462962962963,55.0,73.33333333333333,165.0,3.0,2.25,1.0,0,228.45,,,,2.0,
1985ce133e46136b7d36e49a8ab3a49c,2011-10-01,1.9553333333333331,0.42,0.7852028639618138,36.233333333333334,99.17883211678831,1087.0,30.0,10.96,1.0,1,228.45,,,,2.0,
1985ce133e46136b7d36e49a8ab3a49c,2011-11-01,2.072903225806452,0.1474193548387097,0.9288826641767818,12.612903225806452,98.24120603015075,391.0,31.0,3.98,1.0,2,228.45,,,,2.0,
1985ce133e46136b7d36e49a8ab3a49c,2011-12-01,2.172258064516129,0.15000000000000002,0.9309474309474309,12.612903225806452,97.02233250620347,391.0,31.0,4.03,1.0,3,228.45,,,,2.0,
1985ce133e46136b7d36e49a8ab3a49c,2012-01-01,1.8,0.14928571428571427,0.917063492063492,7.357142857142857,56.9060773480663,206.0,28.0,3.62,1.0,4,228.45,,,,2.0,
1985ce133e46136b7d36e49a8ab3a49c,2012-02-01,1.7999999999999998,0.13870967741935483,0.9229390681003584,6.870967741935484,57.10455764075067,213.0,31.0,3.73,1.0,5,228.45,,,,2.0,
19a9e207d7a349ab9ef40de491f8ec15,2006-05-01,23.0,22.0,0.04347826086956519,1216.0,64.0,1216.0,1.0,19.0,1.0,0,,,,,,
19a9e207d7a349ab9ef40de491f8ec15,2006-06-01,28.878048780487806,28.422764227642276,0.015765765765765716,1581.7886178861788,64.0,48640.0,30.75,760.0,1.0,1,,,,,,
19a9e207d7a349ab9ef40de491f8ec15,2006-07-01,19.102702702702704,18.778378378378378,0.01697792869269954,1046.1405405405405,64.0,32256.0,30.833333333333332,504.0,1.0,2,,,,,,
19a9e207d7a349ab9ef40de491f8ec15,2006-08-01,7.033333333333333,6.866666666666666,0.023696682464455,381.8666666666667,64.0,11456.0,30.0,179.0,1.0,3,,,,,,
19a9e207d7a349ab9ef40de491f8ec15,2006-09-01,5.290322580645161,5.193548387096774,0.018292682926829285,289.03225806451616,64.0,8960.0,31.0,140.0,1.0,4,,,,,,
19a9e207d7a349ab9ef40de491f8ec15,2006-10-01,0.0,0.0,,0.0,,0.0,30.0,0.0,1.0,5,,,,,,
1a3d0cc4d01178a716fc02dfafb7cc0a,2006-10-01,1.8666666666666667,1.7333333333333334,0.0714285714285714,96.36666666666666,64.24444444444444,2891.0,30.0,45.0,1.0,0,238.83333333333334,,,,3.0,
1a3d0cc4d01178a716fc02dfafb7cc0a,2006-11-01,1.7731958762886597,1.6082474226804124,0.09302325581395354,90.43298969072166,64.5,2193.0,24.25,34.0,1.0,1,238.83333333333334,,,,3.0,
1a3d0cc4d01178a716fc02dfafb7cc0a,2006-12-01,4.32258064516129,4.129032258064516,0.04477611940298509,229.38709677419354,64.06306306306307,7111.0,31.0,111.0,1.0,2,238.83333333333334,,,,3.0,
1a3d0cc4d01178a716fc02dfafb7cc0a,2007-01-01,4.178571428571429,4.0,0.042735042735042694,224.14285714285714,64.04081632653062,6276.0,28.0,98.0,1.0,3,238.83333333333334,,,,3.0,
1a3d0cc4d01178a716fc02dfafb7cc0a,2007-02-01,3.4932614555256065,3.4285714285714284,0.01851851851851849,191.51482479784366,64.3586956521739,5921.0,30.916666666666668,92.0,1.0,4,238.83333333333334,,,,3.0,
1a3d0cc4d01178a716fc02dfafb7cc0a,2007-03-01,3.2333333333333334,3.1333333333333333,0.030927835051546393,175.06666666666666,64.04878048780488,5252.0,30.0,82.0,1.0,5,238.83333333333334,,,,3.0,
1a41e8657c3273f16e0f6654d2bcdeba,2013-08-01,45.403999999999996,27.137199999999996,0.40231697647784337,3123.64,138.01629522277798,78091.0,25.0,565.81,0.0,0,131.0,11647064.47115471,36364819.09321523,0.0,1.0,4.0
1a41e8657c3273f16e0f6654d2bcdeba,2013-09-01,38.25,30.503225806451614,0.2025300442757748,3602.967741935484,141.6278863345295,111692.0,31.0,788.63,0.0,1,131.0,11647064.47115471,36364819.09321523,0.0,1.0,4.0
1a41e8657c3273f16e0f6654d2bcdeba,2013-10-01,29.907,24.298000000000002,0.1875480656702444,2733.3333333333335,134.8839504548221,82000.0,30.0,607.93,0.0,2,131.0,11647064.47115471,36364819.09321523,0.0,1.0,4.0
1a41e8657c3273f16e0f6654d2bcdeba,2013-11-01,28.61193548387097,24.338064516129034,0.14937371049753656,2575.8064516129034,126.9011331309696,79850.0,31.0,629.23,0.0,3,131.0,11647064.47115471,36364819.09321523,0.0,1.0,4.0
1a41e8657c3273f16e0f6654d2bcdeba,2013-12-01,26.86935483870968,23.40741935483871,0.12884326790323553,2472.3870967741937,126.64661753527876,76644.0,31.0,605.18,0.0,4,131.0,11647064.47115471,36364819.09321523,0.0,1.0,4.0
1a41e8657c3273f16e0f6654d2bcdeba,2014-01-01,26.86935483870968,23.40741935483871,0.12884326790323553,2472.3870967741937,126.64661753527876,76644.0,31.0,605.18,0.0,5,131.0,11647064.47115471,36364819.09321523,0.0,1.0,4.0
1aaedec79837073c8d5ad95c5ffde610,2012-09-01,79.99948051948053,69.20727272727272,0.13490347339917796,3420.155844155844,56.99963638252559,21946.0,6.416666666666667,385.02,1.0,0,100.0,,,,1.0,
1aaedec79837073c8d5ad95c5ffde610,2012-10-01,77.35166666666667,68.81133333333334,0.11040917023981389,3400.6,57.000301713059706,102018.0,30.0,1789.78,1.0,1,100.0,,,,1.0,
1aaedec79837073c8d5ad95c5ffde610,2012-11-01,44.5916129032258,39.49483870967742,0.11429894237307758,1951.8064516129032,57.000471031559115,60506.0,31.0,1061.5,1.0,2,100.0,,,,1.0,
1aaedec79837073c8d5ad95c5ffde610,2012-12-01,31.004193548387097,26.73225806451613,0.13778573137868966,2158.1290322580644,93.11602271461975,66902.0,31.0,718.48,1.0,3,100.0,,,,1.0,
1aaedec79837073c8d5ad95c5ffde610,2013-01-01,31.004193548387097,26.73225806451613,0.13778573137868966,2158.1290322580644,93.11602271461975,66902.0,31.0,718.48,1.0,4,100.0,,,,1.0,
1aaedec79837073c8d5ad95c5ffde610,2013-02-01,31.004193548387097,26.73225806451613,0.13778573137868966,2158.1290322580644,93.11602271461975,66902.0,31.0,718.48,1.0,5,100.0,,,,1.0,
1ab6c3eef1f7d451086331e5a1480c7f,2010-07-01,6.083720930232558,5.748837209302325,0.05504587155963303,371.0511627906977,73.86666666666666,6648.0,17.916666666666668,90.0,1.0,0,219.125,,,,4.0,
1ab6c3eef1f7d451086331e5a1480c7f,2010-08-01,4.2,4.0,0.04761904761904767,274.6333333333333,79.22115384615384,8239.0,30.0,104.0,1.0,1,219.125,,,,4.0,
1ab6c3eef1f7d451086331e5a1480c7f,2010-09-01,3.6774193548387095,3.4516129032258065,0.06140350877192979,237.16129032258064,79.05376344086021,7352.0,31.0,93.0,1.0,2,219.125,,,,4.0,
1ab6c3eef1f7d451086331e5a1480c7f,2010-10-01,3.1333333333333333,2.966666666666667,0.05319148936170215,199.5,77.72727272727273,5985.0,30.0,77.0,1.0,3,219.125,,,,4.0,
1ab6c3eef1f7d451086331e5a1480c7f,2010-11-01,3.064516129032258,2.838709677419355,0.0736842105263158,195.09677419354838,79.57894736842105,6048.0,31.0,76.0,1.0,4,219.125,,,,4.0,
1ab6c3eef1f7d451086331e5a1480c7f,2010-12-01,2.967741935483871,2.7419354838709675,0.07608695652173914,193.90322580645162,81.22972972972973,6011.0,31.0,74.0,1.0,5,219.125,,,,4.0,
1aef50d46be37845f319e2b44970294d,2010-03-01,15.0,13.8,0.08,883.2,64.0,,,,0.0,0,184.8,,,,1.0,
1aef50d46be37845f319e2b44970294d,2010-06-01,68.0,44.2,0.35,2828.8,64.0,,,,0.0,1,184.8,,,,1.0,
1aef50d46be37845f319e2b44970294d,2010-07-01,69.0,37.95,0.45,2428.8,64.0,,,,0.0,2,184.8,,,,1.0,
1aef50d46be37845f319e2b44970294d,2010-09-01,60.0,32.400000000000006,0.46,2073.6000000000004,64.0,,,,0.0,3,184.8,,,,1.0,
1aef50d46be37845f319e2b44970294d,2010-10-01,59.0,32.45,0.45,2076.8,64.0,,,,0.0,4,184.8,,,,1.0,
1aef50d46be37845f319e2b44970294d,2010-11-01,58.0,27.84,0.52,1781.76,64.0,,,,0.0,5,184.8,,,,1.0,
1b9e45ebbd67eae521ddaab76d8deb1a,2012-04-01,60.0,48.54,0.191,4931.1786,101.59,,,,0.0,0,353.7,12972647.41953832,39985949.44706072,1.0,1.0,1.0
1b9e45ebbd67eae521ddaab76d8deb1a,2012-05-01,35.0,28.77,0.17800000000000002,2922.7443,101.59,,,,0.0,1,353.7,12972647.41953832,39985949.44706072,1.0,1.0,1.0
1b9e45ebbd67eae521ddaab76d8deb1a,2012-06-01,23.0,22.54,0.02,2289.8386,101.59,,,,0.0,2,353.7,12972647.41953832,39985949.44706072,1.0,1.0,1.0
1b9e45ebbd67eae521ddaab76d8deb1a,2012-07-01,20.0,19.34,0.033,1964.7506,101.59,,,,0.0,3,353.7,12972647.41953832,39985949.44706072,1.0,1.0,1.0
1b9e45ebbd67eae521ddaab76d8deb1a,2012-08-01,20.0,19.4,0.03,1970.846,101.59,,,,0.0,4,353.7,12972647.41953832,39985949.44706072,1.0,1.0,1.0
1b9e45ebbd67eae521ddaab76d8deb1a,2012-09-01,15.0,13.11,0.126,1331.8449,101.59,,,,0.0,5,353.7,12972647.41953832,39985949.44706072,1.0,1.0,1.0
1bd23e069c7dfbedc14ccf2e309b87d3,2011-07-01,30.800625000000004,25.563750000000002,0.17002495890911307,1557.5625,70.03034901365706,8307.0,5.333333333333333,118.62,1.0,0,115.0,,,,1.0,
1bd23e069c7dfbedc14ccf2e309b87d3,2011-08-01,26.221,24.666666666666668,0.05927818669514251,1766.3666666666666,82.30972351662007,52991.0,30.0,643.8,1.0,1,115.0,,,,1.0,
1bd23e069c7dfbedc14ccf2e309b87d3,2011-09-01,19.01483870967742,18.057741935483868,0.05033420418688306,1345.741935483871,85.6597264999384,41718.0,31.0,487.02,1.0,2,115.0,,,,1.0,
1bd23e069c7dfbedc14ccf2e309b87d3,2011-10-01,15.109333333333332,14.415333333333333,0.045931874338157375,1324.1,105.57888581756326,39723.0,30.0,376.24,1.0,3,115.0,,,,1.0,
1bd23e069c7dfbedc14ccf2e309b87d3,2011-11-01,14.051935483870968,13.243225806451614,0.05755147953444595,1183.8709677419354,102.75219083349666,36700.0,31.0,357.17,1.0,4,115.0,,,,1.0,
1bd23e069c7dfbedc14ccf2e309b87d3,2011-12-01,12.525806451612903,11.647096774193548,0.07015194437290762,1095.6129032258063,108.49731663685151,33964.0,31.0,313.04,1.0,5,115.0,,,,1.0,
1bd25db764120105ee20c6d50dd7f29d,2013-09-01,88.70281690140845,56.72154929577465,0.3605439908540943,4722.211267605634,96.02361088437713,111759.0,23.666666666666668,1163.87,1.0,0,,,,,,
1bd25db764120105ee20c6d50dd7f29d,2013-10-01,70.82079545454545,50.955340909090914,0.28050312648923414,4273.875,96.74126089976077,125367.0,29.333333333333332,1295.9,1.0,1,,,,,,
1bd25db764120105ee20c6d50dd7f29d,2013-11-01,54.39064516129032,31.126451612903224,0.4277241698347083,2639.3870967741937,97.80298593098172,81821.0,31.0,836.59,1.0,2,,,,,,
1bd25db764120105ee20c6d50dd7f29d,2013-12-01,54.39064516129032,31.126451612903224,0.4277241698347083,2639.3870967741937,97.80298593098172,81821.0,31.0,836.59,1.0,3,,,,,,
1bd25db764120105ee20c6d50dd7f29d,2014-01-01,54.39064516129032,31.126451612903224,0.4277241698347083,2639.3870967741937,97.80298593098172,81821.0,31.0,836.59,1.0,4,,,,,,
1bd25db764120105ee20c6d50dd7f29d,2014-02-01,54.39064516129032,31.126451612903224,0.4277241698347083,2639.3870967741937,97.80298593098172,81821.0,31.0,836.59,1.0,5,,,,,,
1c1e93a60bd298a468b52d2438424947,2009-01-01,31.285714285714285,28.61904761904762,0.0852359208523592,3357.809523809524,135.60384615384615,70514.0,21.0,520.0,1.0,0,205.75,12979218.630679796,39991368.77352065,1.0,2.0,1.0
1c1e93a60bd298a468b52d2438424947,2009-02-01,22.129032258064516,21.516129032258064,0.0276967930029155,2746.4193548387098,147.81076388888889,85139.0,31.0,576.0,1.0,1,205.75,12979218.630679796,39991368.77352065,1.0,2.0,1.0
1c1e93a60bd298a468b52d2438424947,2009-03-01,20.666666666666668,20.2,0.022580645161290325,2433.0,139.56022944550668,72990.0,30.0,523.0,1.0,2,205.75,12979218.630679796,39991368.77352065,1.0,2.0,1.0
1c1e93a60bd298a468b52d2438424947,2009-04-01,19.64516129032258,19.225806451612904,0.021346469622331665,2396.967741935484,144.28349514563106,74306.0,31.0,515.0,1.0,3,205.75,12979218.630679796,39991368.77352065,1.0,2.0,1.0
1c1e93a60bd298a468b52d2438424947,2009-05-01,21.9,20.766666666666666,0.0517503805175038,2458.5666666666666,137.09479553903347,73757.0,30.0,538.0,1.0,4,205.75,12979218.630679796,39991368.77352065,1.0,2.0,1.0
1c1e93a60bd298a468b52d2438424947,2009-06-01,17.258064516129032,16.741935483870968,0.029906542056074792,1978.032258064516,136.56792873051225,61319.0,31.0,449.0,1.0,5,205.75,12979218.630679796,39991368.77352065,1.0,2.0,1.0
1c3e7c589196c5cea949827dcfc3de64,2013-09-01,24.23488524590164,16.85311475409836,0.3045927561407211,1403.0557377049179,96.02294146157574,35661.0,25.416666666666668,371.38,1.0,0,,,,,,
1c3e7c589196c5cea949827dcfc3de64,2013-10-01,24.663666666666664,11.760333333333334,0.5231717371031612,986.4,96.7438211063162,29592.0,30.0,305.88,1.0,1,,,,,,
1c3e7c589196c5cea949827dcfc3de64,2013-11-01,24.369056603773583,11.333369272237196,0.5349278613238475,961.0350404312668,97.8044043582738,29712.0,30.916666666666668,303.79,1.0,2,,,,,,
1c3e7c589196c5cea949827dcfc3de64,2013-12-01,23.673548387096773,9.680645161290323,0.5910775603640922,825.3548387096774,98.33583150774435,25586.0,31.0,260.19,1.0,3,,,,,,
1c3e7c589196c5cea949827dcfc3de64,2014-01-01,23.201071428571428,8.907857142857143,0.6160583716884996,772.8214285714286,100.06473988439306,21639.0,28.0,216.25,1.0,4,,,,,,
1c3e7c589196c5cea949827dcfc3de64,2014-02-01,23.201071428571428,8.907857142857143,0.6160583716884996,772.8214285714286,100.06473988439306,21639.0,28.0,216.25,1.0,5,,,,,,
1c641ae366dd27cfa15df6b3eb48066a,2006-08-01,31.85,30.3,0.04866562009419151,1686.4,64.0,33728.0,20.0,527.0,1.0,0,255.48000000000002,,,,5.0,
1c641ae366dd27cfa15df6b3eb48066a,2006-09-01,33.58064516129032,31.838709677419356,0.05187319884726227,1773.4193548387098,64.0,54976.0,31.0,859.0,1.0,1,255.48000000000002,,,,5.0,
1c641ae366dd27cfa15df6b3eb48066a,2006-10-01,13.166666666666666,11.7,0.11139240506329118,653.3,64.04901960784314,19599.0,30.0,306.0,1.0,2,255.48000000000002,,,,5.0,
1c641ae366dd27cfa15df6b3eb48066a,2006-11-01,13.290322580645162,11.806451612903226,0.11165048543689315,657.1935483870968,64.06603773584905,20373.0,31.0,318.0,1.0,3,255.48000000000002,,,,5.0,
1c641ae366dd27cfa15df6b3eb48066a,2006-12-01,21.129032258064516,20.129032258064516,0.047328244274809195,1121.9354838709678,64.05156537753223,34780.0,31.0,543.0,1.0,4,255.48000000000002,,,,5.0,
1c641ae366dd27cfa15df6b3eb48066a,2007-01-01,21.129032258064516,20.129032258064516,0.047328244274809195,1121.9354838709678,64.05156537753223,34780.0,31.0,543.0,1.0,5,255.48000000000002,,,,5.0,
1c76c16d6f5e5b2647d4adb180ef156d,2011-08-01,47.88,35.90953846153846,0.2500096394833238,2288.676923076923,73.25533297878627,12397.0,5.416666666666667,169.23,1.0,0,113.0,,,,2.0,
1c76c16d6f5e5b2647d4adb180ef156d,2011-09-01,54.41548387096775,46.64290322580646,0.14283766480129,3032.7419354838707,74.73608063849407,94015.0,31.0,1257.96,1.0,1,113.0,,,,2.0,
1c76c16d6f5e5b2647d4adb180ef156d,2011-10-01,53.103755215577195,34.005229485396384,0.35964548368847826,3123.471488178025,105.57824664334876,93574.0,29.958333333333332,886.3,1.0,2,113.0,,,,2.0,
1c76c16d6f5e5b2647d4adb180ef156d,2011-11-01,39.48597577388964,31.710040376850607,0.19692904239132214,2834.6810228802156,102.75153090496094,87757.0,30.958333333333332,854.07,1.0,3,113.0,,,,2.0,
1c76c16d6f5e5b2647d4adb180ef156d,2011-12-01,34.75064516129032,27.896774193548385,0.1972300351815237,2624.1612903225805,108.4971591666889,81349.0,31.0,749.78,1.0,4,113.0,,,,2.0,
1c76c16d6f5e5b2647d4adb180ef156d,2012-01-01,31.961071428571426,24.513571428571428,0.23301784536992542,2429.464285714286,114.31044043758087,68025.0,28.0,595.09,1.0,5,113.0,,,,2.0,
1cb69fe220cee2ed4f1ec2439238cdf5,2006-10-01,11.833333333333334,11.3,0.04507042253521132,630.7333333333333,63.92567567567568,18922.0,30.0,296.0,1.0,0,169.25,,,,4.0,
1cb69fe220cee2ed4f1ec2439238cdf5,2006-11-01,10.096774193548388,9.838709677419354,0.025559105431309903,548.6129032258065,64.17735849056604,17007.0,31.0,265.0,1.0,1,169.25,,,,4.0,
1cb69fe220cee2ed4f1ec2439238cdf5,2007-06-01,29.159999999999997,26.759999999999998,0.08230452674897115,1394.52,60.21243523316062,11621.0,8.333333333333334,193.0,1.0,2,169.25,,,,4.0,
1cb69fe220cee2ed4f1ec2439238cdf5,2007-07-01,29.35483870967742,27.225806451612904,0.07252747252747249,1392.4193548387098,58.80790190735695,43165.0,31.0,734.0,1.0,3,169.25,,,,4.0,
1cb69fe220cee2ed4f1ec2439238cdf5,2007-08-01,24.068473609129814,23.452211126961483,0.02560455192034139,1192.262482168331,58.52773109243697,34824.0,29.208333333333332,595.0,1.0,4,169.25,,,,4.0,
1cb69fe220cee2ed4f1ec2439238cdf5,2007-09-01,17.70810810810811,16.832432432432434,0.0494505494505495,944.6270270270271,64.43805309734513,29126.0,30.833333333333332,452.0,1.0,5,169.25,,,,4.0,
1cbf3e729a2f3c1949262f3b88dcf233,2006-03-01,11.235294117647058,5.411764705882353,0.5183246073298429,301.1764705882353,64.0,5120.0,17.0,80.0,1.0,0,,,,,,
1cbf3e729a2f3c1949262f3b88dcf233,2006-04-01,6.225806451612903,3.2903225806451615,0.47150259067357514,183.74193548387098,64.0,5696.0,31.0,89.0,1.0,1,,,,,,
1cbf3e729a2f3c1949262f3b88dcf233,2006-05-01,4.147308781869688,2.58356940509915,0.3770491803278688,143.59206798866856,64.0,4224.0,29.416666666666668,66.0,1.0,2,,,,,,
1cbf3e729a2f3c1949262f3b88dcf233,2006-06-01,4.037685060565276,2.48721399730821,0.384,138.50874831763122,64.0,4288.0,30.958333333333332,67.0,1.0,3,,,,,,
1cbf3e729a2f3c1949262f3b88dcf233,2006-07-01,2.6129032258064515,1.967741935483871,0.24691358024691357,109.41935483870968,64.0,3392.0,31.0,53.0,1.0,4,,,,,,
1cbf3e729a2f3c1949262f3b88dcf233,2006-08-01,2.6129032258064515,1.967741935483871,0.24691358024691357,109.41935483870968,64.0,3392.0,31.0,53.0,1.0,5,,,,,,
1dab6f10e7b9be58906f837fa0fd367e,2011-06-01,87.0,66.7725,0.2325,6783.418275,101.59,,,,0.0,0,,12985128.87699986,39997408.472861215,1.0,,1.0
1dab6f10e7b9be58906f837fa0fd367e,2011-07-01,88.0,76.912,0.126,7813.4900800000005,101.59,,,,0.0,1,,12985128.87699986,39997408.472861215,1.0,,1.0
1dab6f10e7b9be58906f837fa0fd367e,2011-08-01,84.0,83.16,0.01,8448.2244,101.59,,,,0.0,2,,12985128.87699986,39997408.472861215,1.0,,1.0
1dab6f10e7b9be58906f837fa0fd367e,2011-09-01,88.0,85.36,0.03,8671.7224,101.59,,,,0.0,3,,12985128.87699986,39997408.472861215,1.0,,1.0
1dab6f10e7b9be58906f837fa0fd367e,2011-10-01,85.0,83.3,0.02,8462.447,101.59,,,,0.0,4,,12985128.87699986,39997408.472861215,1.0,,1.0
1dab6f10e7b9be58906f837fa0fd367e,2011-11-01,83.0,82.17,0.01,8347.650300000001,101.59,,,,0.0,5,,12985128.87699986,39997408.472861215,1.0,,1.0
1ddedb7c5763e42726e412ae1a88160f,2011-04-01,26.130434782608695,6.478260869565218,0.7520798668885191,611.7826086956521,113.4758064516129,14071.0,23.0,124.0,1.0,0,230.0,11646678.720719172,36375417.71210945,0.0,1.0,4.0
1ddedb7c5763e42726e412ae1a88160f,2011-05-01,39.166666666666664,6.266666666666667,0.84,579.0333333333333,110.64331210191082,17371.0,30.0,157.0,1.0,1,230.0,11646678.720719172,36375417.71210945,0.0,1.0,4.0
1ddedb7c5763e42726e412ae1a88160f,2011-06-01,14.387096774193548,2.5483870967741935,0.8228699551569507,230.09677419354838,107.76552349297478,7133.0,31.0,66.19,1.0,2,230.0,11646678.720719172,36375417.71210945,0.0,1.0,4.0
1ddedb7c5763e42726e412ae1a88160f,2011-07-01,14.064516129032258,3.6451612903225805,0.7408256880733946,347.0967741935484,114.6144013634427,10760.0,31.0,93.88,1.0,3,230.0,11646678.720719172,36375417.71210945,0.0,1.0,4.0
1ddedb7c5763e42726e412ae1a88160f,2011-08-01,12.166666666666666,2.7666666666666666,0.7726027397260273,252.86666666666667,109.78292329956585,7586.0,30.0,69.1,1.0,4,230.0,11646678.720719172,36375417.71210945,0.0,1.0,4.0
